"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion",307,0.398784397243252,1.57470251796671,0.00029033387909817,0.0163634568765948,0.0140425187101524,2729,"tags=36%, list=20%, signal=30%","ENSG00000109906/ENSG00000171855/ENSG00000125657/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000162692/ENSG00000182566/ENSG00000175040/ENSG00000114455/ENSG00000237541/ENSG00000127951/ENSG00000107485/ENSG00000167244/ENSG00000007908/ENSG00000107562/ENSG00000121594/ENSG00000136634/ENSG00000134352/ENSG00000154096/ENSG00000155659/ENSG00000119508/ENSG00000179388/ENSG00000163599/ENSG00000135046/ENSG00000107338/ENSG00000108691/ENSG00000136244/ENSG00000136826/ENSG00000162711/ENSG00000117586/ENSG00000174175/ENSG00000105974/ENSG00000170961/ENSG00000072694/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000198053/ENSG00000144802/ENSG00000010610/ENSG00000012779/ENSG00000107968/ENSG00000122188/ENSG00000104312/ENSG00000073861/ENSG00000101307/ENSG00000107738/ENSG00000197471/ENSG00000136630/ENSG00000254087/ENSG00000183734/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000130707/ENSG00000110944/ENSG00000135077/ENSG00000157873/ENSG00000104432/ENSG00000026508/ENSG00000197122/ENSG00000168811/ENSG00000096968/ENSG00000049130/ENSG00000114423/ENSG00000125726/ENSG00000168421/ENSG00000172216/ENSG00000163554/ENSG00000110492/ENSG00000175467/ENSG00000168961/ENSG00000079385/ENSG00000204257/ENSG00000125347/ENSG00000101665/ENSG00000196371/ENSG00000160685/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000163874/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000064201/ENSG00000164136/ENSG00000107099/ENSG00000187210/ENSG00000090776/ENSG00000173757/ENSG00000108946/ENSG00000197329/ENSG00000112149/ENSG00000185338/ENSG00000080503/ENSG00000146072/ENSG00000019582/ENSG00000081237/ENSG00000141293/ENSG00000105122/ENSG00000108861/ENSG00000139613/ENSG00000115232/ENSG00000138735/ENSG00000118689/ENSG00000130475/ENSG00000143507/ENSG00000186951"
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation",94,0.514073757268647,1.79139664641278,0.000313959601628762,0.0175144606337188,0.0150302679318947,2663,"tags=44%, list=20%, signal=35%","ENSG00000159189/ENSG00000115738/ENSG00000170345/ENSG00000163737/ENSG00000134256/ENSG00000179348/ENSG00000123610/ENSG00000242252/ENSG00000169071/ENSG00000128342/ENSG00000185507/ENSG00000123999/ENSG00000187098/ENSG00000130584/ENSG00000109670/ENSG00000010610/ENSG00000136869/ENSG00000204103/ENSG00000254087/ENSG00000111859/ENSG00000145675/ENSG00000173334/ENSG00000110944/ENSG00000122641/ENSG00000049130/ENSG00000185122/ENSG00000128606/ENSG00000185862/ENSG00000172216/ENSG00000166147/ENSG00000079385/ENSG00000122378/ENSG00000277632/ENSG00000180694/ENSG00000186818/ENSG00000105329/ENSG00000183864/ENSG00000019582/ENSG00000178585/ENSG00000155090/ENSG00000182511"
"GO:0042327","GO:0042327","positive regulation of phosphorylation",483,0.35423028091368,1.44598243105222,0.000317430836217676,0.0175292361777984,0.0150429477620647,1712,"tags=23%, list=13%, signal=20%","ENSG00000213231/ENSG00000145431/ENSG00000109321/ENSG00000116106/ENSG00000101200/ENSG00000171855/ENSG00000019991/ENSG00000141198/ENSG00000125845/ENSG00000170962/ENSG00000135333/ENSG00000175505/ENSG00000106538/ENSG00000087589/ENSG00000138798/ENSG00000167244/ENSG00000104689/ENSG00000091513/ENSG00000121594/ENSG00000134853/ENSG00000134352/ENSG00000128052/ENSG00000130340/ENSG00000160284/ENSG00000120738/ENSG00000116678/ENSG00000102755/ENSG00000141655/ENSG00000099985/ENSG00000120162/ENSG00000136960/ENSG00000150337/ENSG00000134072/ENSG00000136244/ENSG00000169071/ENSG00000128342/ENSG00000124882/ENSG00000204580/ENSG00000121236/ENSG00000182578/ENSG00000037280/ENSG00000183160/ENSG00000140285/ENSG00000125730/ENSG00000167601/ENSG00000105974/ENSG00000134817/ENSG00000176907/ENSG00000188906/ENSG00000122025/ENSG00000114013/ENSG00000109670/ENSG00000066056/ENSG00000114315/ENSG00000110092/ENSG00000183087/ENSG00000142192/ENSG00000010610/ENSG00000122679/ENSG00000177283/ENSG00000104312/ENSG00000198400/ENSG00000137486/ENSG00000160712/ENSG00000136848/ENSG00000101017/ENSG00000259207/ENSG00000136869/ENSG00000140443/ENSG00000121716/ENSG00000197471/ENSG00000172081/ENSG00000267534/ENSG00000163794/ENSG00000261371/ENSG00000254087/ENSG00000108984/ENSG00000153071/ENSG00000111859/ENSG00000154237/ENSG00000173327/ENSG00000103966/ENSG00000163785/ENSG00000110944/ENSG00000106617/ENSG00000174130/ENSG00000149115/ENSG00000157873/ENSG00000237693/ENSG00000088888/ENSG00000026508/ENSG00000156735/ENSG00000011422/ENSG00000197122/ENSG00000169032/ENSG00000168811/ENSG00000122641/ENSG00000139668/ENSG00000096968/ENSG00000162733/ENSG00000049130/ENSG00000112964/ENSG00000148053/ENSG00000111961/ENSG00000185122/ENSG00000135218/ENSG00000153162/ENSG00000004660/ENSG00000101109"
"GO:0002573","GO:0002573","myeloid leukocyte differentiation",188,0.433806554448231,1.63573441150806,0.000322804874793822,0.0176477425049782,0.0151446455469059,2219,"tags=35%, list=17%, signal=30%","ENSG00000159189/ENSG00000137033/ENSG00000125845/ENSG00000245848/ENSG00000115738/ENSG00000107485/ENSG00000091513/ENSG00000123685/ENSG00000170345/ENSG00000163737/ENSG00000134256/ENSG00000132170/ENSG00000169508/ENSG00000179348/ENSG00000123610/ENSG00000141655/ENSG00000242252/ENSG00000169071/ENSG00000128342/ENSG00000185507/ENSG00000123999/ENSG00000182578/ENSG00000213886/ENSG00000164442/ENSG00000187098/ENSG00000130584/ENSG00000109670/ENSG00000129993/ENSG00000142192/ENSG00000010610/ENSG00000136869/ENSG00000204103/ENSG00000254087/ENSG00000126561/ENSG00000111859/ENSG00000154237/ENSG00000174004/ENSG00000145675/ENSG00000173334/ENSG00000110944/ENSG00000107957/ENSG00000081087/ENSG00000197122/ENSG00000122641/ENSG00000049130/ENSG00000185122/ENSG00000171223/ENSG00000128606/ENSG00000075426/ENSG00000185862/ENSG00000172216/ENSG00000166147/ENSG00000113580/ENSG00000115602/ENSG00000079385/ENSG00000111321/ENSG00000122378/ENSG00000112062/ENSG00000277632/ENSG00000196415/ENSG00000092067/ENSG00000180694/ENSG00000186818/ENSG00000105329/ENSG00000164136/ENSG00000100345"
"GO:0051220","GO:0051220","cytoplasmic sequestering of protein",21,0.761736250067652,1.97891100347164,0.000326862642554124,0.0176926541271623,0.015183187054338,361,"tags=10%, list=3%, signal=9%","ENSG00000173482/ENSG00000136634"
"GO:0045649","GO:0045649","regulation of macrophage differentiation",20,0.762188248535337,1.95607144172433,0.000330375562011017,0.0177074823285709,0.015195912073097,1640,"tags=55%, list=12%, signal=48%","ENSG00000159189/ENSG00000115738/ENSG00000163737/ENSG00000179348/ENSG00000169071/ENSG00000128342/ENSG00000123999/ENSG00000130584/ENSG00000173334/ENSG00000122641/ENSG00000185122"
"GO:0007608","GO:0007608","sensory perception of smell",34,0.678950466681592,1.96033549269571,0.000343167334428311,0.0182145224982483,0.0156310353556156,704,"tags=41%, list=5%, signal=39%","ENSG00000181518/ENSG00000127530/ENSG00000171014/ENSG00000254737/ENSG00000236981/ENSG00000198128/ENSG00000188269/ENSG00000187080/ENSG00000198601/ENSG00000228198/ENSG00000171180/ENSG00000234560/ENSG00000196071/ENSG00000256574"
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production",91,0.523111180938708,1.82141453624354,0.000367428935190984,0.0193147498912414,0.0165752101634232,2507,"tags=41%, list=19%, signal=33%","ENSG00000121807/ENSG00000137033/ENSG00000170458/ENSG00000175445/ENSG00000159674/ENSG00000129988/ENSG00000163737/ENSG00000089127/ENSG00000136244/ENSG00000111331/ENSG00000066294/ENSG00000188906/ENSG00000165168/ENSG00000142192/ENSG00000104312/ENSG00000136869/ENSG00000184988/ENSG00000197471/ENSG00000239998/ENSG00000145675/ENSG00000110944/ENSG00000135077/ENSG00000088888/ENSG00000111335/ENSG00000126391/ENSG00000096968/ENSG00000135218/ENSG00000168961/ENSG00000181722/ENSG00000277632/ENSG00000103490/ENSG00000105329/ENSG00000106100/ENSG00000120885/ENSG00000081237/ENSG00000203747/ENSG00000168610"
"GO:0042092","GO:0042092","type 2 immune response",37,0.64861844090957,1.90788479016549,0.000373334116411579,0.0194382629944962,0.0166812045799139,1288,"tags=43%, list=10%, signal=39%","ENSG00000171855/ENSG00000121807/ENSG00000137033/ENSG00000107485/ENSG00000136634/ENSG00000135046/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000213047/ENSG00000171150/ENSG00000114013/ENSG00000134321/ENSG00000073861/ENSG00000136630/ENSG00000183734"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",232,0.410795604710323,1.57709148675873,0.000380886680123311,0.0196444101908881,0.016858112545279,2712,"tags=37%, list=20%, signal=30%","ENSG00000109906/ENSG00000125657/ENSG00000143842/ENSG00000121807/ENSG00000112299/ENSG00000162692/ENSG00000175040/ENSG00000114455/ENSG00000237541/ENSG00000107485/ENSG00000167244/ENSG00000007908/ENSG00000121594/ENSG00000134352/ENSG00000154096/ENSG00000119508/ENSG00000179388/ENSG00000135046/ENSG00000107338/ENSG00000108691/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000174175/ENSG00000105974/ENSG00000170961/ENSG00000135426/ENSG00000171150/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000198053/ENSG00000144802/ENSG00000010610/ENSG00000012779/ENSG00000107968/ENSG00000104312/ENSG00000101307/ENSG00000107738/ENSG00000197471/ENSG00000136630/ENSG00000254087/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000135077/ENSG00000157873/ENSG00000104432/ENSG00000026508/ENSG00000197122/ENSG00000168811/ENSG00000096968/ENSG00000049130/ENSG00000125726/ENSG00000168421/ENSG00000163554/ENSG00000110492/ENSG00000175467/ENSG00000168961/ENSG00000204257/ENSG00000196371/ENSG00000160685/ENSG00000151651/ENSG00000103490/ENSG00000100219/ENSG00000179344/ENSG00000196352/ENSG00000186818/ENSG00000164136/ENSG00000107099/ENSG00000187210/ENSG00000090776/ENSG00000173757/ENSG00000112149/ENSG00000185338/ENSG00000080503/ENSG00000019582/ENSG00000081237/ENSG00000141293/ENSG00000105122/ENSG00000139613/ENSG00000115232/ENSG00000118689/ENSG00000130475/ENSG00000143507"
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process",35,0.678872052246152,1.96470303464775,0.000385989377750907,0.0197215320389178,0.016924295687514,2132,"tags=43%, list=16%, signal=36%","ENSG00000179776/ENSG00000107485/ENSG00000106366/ENSG00000128052/ENSG00000179348/ENSG00000109501/ENSG00000183087/ENSG00000259207/ENSG00000140443/ENSG00000118503/ENSG00000166484/ENSG00000110492/ENSG00000171791/ENSG00000167772/ENSG00000003402"
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation",38,0.64116156592531,1.90163455780525,0.000405573779760933,0.0202649125953794,0.0173906049575166,2293,"tags=47%, list=17%, signal=39%","ENSG00000159189/ENSG00000179348/ENSG00000123610/ENSG00000123999/ENSG00000130584/ENSG00000109670/ENSG00000136869/ENSG00000204103/ENSG00000254087/ENSG00000145675/ENSG00000173334/ENSG00000122641/ENSG00000128606/ENSG00000166147/ENSG00000079385/ENSG00000277632/ENSG00000186818/ENSG00000183864"
"GO:0071357","GO:0071357","cellular response to type I interferon",61,0.580503122052985,1.85282963013766,0.000415158260596762,0.0202649125953794,0.0173906049575166,2502,"tags=36%, list=19%, signal=29%","ENSG00000171855/ENSG00000165949/ENSG00000184979/ENSG00000185745/ENSG00000101347/ENSG00000089127/ENSG00000185507/ENSG00000111331/ENSG00000121236/ENSG00000187608/ENSG00000115415/ENSG00000170581/ENSG00000142089/ENSG00000198933/ENSG00000088888/ENSG00000111335/ENSG00000067066/ENSG00000184584/ENSG00000169871/ENSG00000185885/ENSG00000185201/ENSG00000126456"
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",126,0.469725009319659,1.67817992329035,0.000400379824300335,0.0202649125953794,0.0173906049575166,719,"tags=19%, list=5%, signal=18%","ENSG00000173482/ENSG00000140937/ENSG00000118946/ENSG00000179776/ENSG00000154134/ENSG00000138650/ENSG00000105426/ENSG00000162692/ENSG00000146555/ENSG00000125845/ENSG00000184113/ENSG00000152583/ENSG00000007908/ENSG00000136634/ENSG00000154133/ENSG00000130202/ENSG00000170017/ENSG00000140945/ENSG00000136826/ENSG00000149564/ENSG00000066294/ENSG00000113555/ENSG00000174175/ENSG00000154639"
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade",199,0.423387426732625,1.59841747691157,0.000411416440132245,0.0202649125953794,0.0173906049575166,2167,"tags=34%, list=16%, signal=29%","ENSG00000145431/ENSG00000116106/ENSG00000168743/ENSG00000108700/ENSG00000125845/ENSG00000170962/ENSG00000161929/ENSG00000135333/ENSG00000111846/ENSG00000153721/ENSG00000162772/ENSG00000248329/ENSG00000164056/ENSG00000134853/ENSG00000130203/ENSG00000128052/ENSG00000169508/ENSG00000115414/ENSG00000141655/ENSG00000108691/ENSG00000165795/ENSG00000036828/ENSG00000128342/ENSG00000180354/ENSG00000174885/ENSG00000142405/ENSG00000182578/ENSG00000037280/ENSG00000170955/ENSG00000103034/ENSG00000109670/ENSG00000198053/ENSG00000183087/ENSG00000142192/ENSG00000010610/ENSG00000139318/ENSG00000122679/ENSG00000104312/ENSG00000198400/ENSG00000126458/ENSG00000137486/ENSG00000136848/ENSG00000259207/ENSG00000275302/ENSG00000136869/ENSG00000254087/ENSG00000153071/ENSG00000112038/ENSG00000276070/ENSG00000135077/ENSG00000109062/ENSG00000026508/ENSG00000197122/ENSG00000169032/ENSG00000122641/ENSG00000164619/ENSG00000135218/ENSG00000148400/ENSG00000099250/ENSG00000168961/ENSG00000079385/ENSG00000156427/ENSG00000146242/ENSG00000277632/ENSG00000103490/ENSG00000003402/ENSG00000213463/ENSG00000105329"
"GO:0050673","GO:0050673","epithelial cell proliferation",287,0.398337225853233,1.55805974129035,0.000414318848880973,0.0202649125953794,0.0173906049575166,1746,"tags=26%, list=13%, signal=24%","ENSG00000173482/ENSG00000109321/ENSG00000256660/ENSG00000019991/ENSG00000113140/ENSG00000115738/ENSG00000168874/ENSG00000152894/ENSG00000107485/ENSG00000138798/ENSG00000167244/ENSG00000248329/ENSG00000107562/ENSG00000139567/ENSG00000115461/ENSG00000130203/ENSG00000136634/ENSG00000132170/ENSG00000128052/ENSG00000119508/ENSG00000179348/ENSG00000143494/ENSG00000102755/ENSG00000179388/ENSG00000146674/ENSG00000108691/ENSG00000174059/ENSG00000136244/ENSG00000242252/ENSG00000140945/ENSG00000121068/ENSG00000091831/ENSG00000124882/ENSG00000123358/ENSG00000164066/ENSG00000037280/ENSG00000173269/ENSG00000140285/ENSG00000105974/ENSG00000170961/ENSG00000134817/ENSG00000112175/ENSG00000019549/ENSG00000172818/ENSG00000109670/ENSG00000213015/ENSG00000066056/ENSG00000115415/ENSG00000114315/ENSG00000101445/ENSG00000110092/ENSG00000144802/ENSG00000012779/ENSG00000185950/ENSG00000136848/ENSG00000259207/ENSG00000136630/ENSG00000142798/ENSG00000153071/ENSG00000126561/ENSG00000118503/ENSG00000239697/ENSG00000132386/ENSG00000021355/ENSG00000091136/ENSG00000233276/ENSG00000147044/ENSG00000169032/ENSG00000168811/ENSG00000164619/ENSG00000157227/ENSG00000153162/ENSG00000101109/ENSG00000172216/ENSG00000110492/ENSG00000148400"
"GO:0045861","GO:0045861","negative regulation of proteolysis",162,0.450986903946831,1.6646278467049,0.000421128706009097,0.0203591507305997,0.0174714766698339,2217,"tags=26%, list=17%, signal=22%","ENSG00000197632/ENSG00000116106/ENSG00000101200/ENSG00000019991/ENSG00000157150/ENSG00000079482/ENSG00000106366/ENSG00000136634/ENSG00000126709/ENSG00000168955/ENSG00000136826/ENSG00000101439/ENSG00000129646/ENSG00000188906/ENSG00000102265/ENSG00000025434/ENSG00000183087/ENSG00000124570/ENSG00000149257/ENSG00000135679/ENSG00000101160/ENSG00000136770/ENSG00000132386/ENSG00000021355/ENSG00000140464/ENSG00000114204/ENSG00000233276/ENSG00000026508/ENSG00000011422/ENSG00000197122/ENSG00000137642/ENSG00000105993/ENSG00000177189/ENSG00000249437/ENSG00000122707/ENSG00000105373/ENSG00000015413/ENSG00000180447/ENSG00000121552/ENSG00000128040/ENSG00000215301/ENSG00000240583"
"GO:0003002","GO:0003002","regionalization",219,-0.417320836550312,-1.63174711040885,0.000424536891035003,0.0203591507305997,0.0174714766698339,1412,"tags=19%, list=11%, signal=17%","ENSG00000106571/ENSG00000143126/ENSG00000141646/ENSG00000138795/ENSG00000187147/ENSG00000157216/ENSG00000176788/ENSG00000204852/ENSG00000205336/ENSG00000167081/ENSG00000160345/ENSG00000164161/ENSG00000177508/ENSG00000133816/ENSG00000001617/ENSG00000130702/ENSG00000082014/ENSG00000112559/ENSG00000197121/ENSG00000187240/ENSG00000163093/ENSG00000066468/ENSG00000099139/ENSG00000128917/ENSG00000121989/ENSG00000125378/ENSG00000158747/ENSG00000170549/ENSG00000115109/ENSG00000168646/ENSG00000107984/ENSG00000138696/ENSG00000166923/ENSG00000144485/ENSG00000078399/ENSG00000090932/ENSG00000253293/ENSG00000163909/ENSG00000169855/ENSG00000170561/ENSG00000185630/ENSG00000111046"
"GO:0006470","GO:0006470","protein dephosphorylation",169,0.440958991490055,1.63312055155035,0.000439413165554214,0.0208893197920425,0.0179264483192232,1453,"tags=14%, list=11%, signal=12%","ENSG00000173482/ENSG00000155093/ENSG00000179776/ENSG00000105383/ENSG00000105426/ENSG00000081377/ENSG00000152894/ENSG00000164741/ENSG00000111077/ENSG00000138166/ENSG00000167065/ENSG00000187391/ENSG00000155367/ENSG00000119782/ENSG00000101445/ENSG00000139318/ENSG00000158050/ENSG00000060069/ENSG00000120129/ENSG00000143851/ENSG00000087074/ENSG00000070190/ENSG00000084112"
"GO:0010466","GO:0010466","negative regulation of peptidase activity",84,0.530695873591273,1.80478336935335,0.000456151989469622,0.0214981286761243,0.0184489057809991,2217,"tags=35%, list=17%, signal=29%","ENSG00000197632/ENSG00000101200/ENSG00000019991/ENSG00000157150/ENSG00000106366/ENSG00000126709/ENSG00000136826/ENSG00000101439/ENSG00000102265/ENSG00000183087/ENSG00000124570/ENSG00000149257/ENSG00000132386/ENSG00000021355/ENSG00000114204/ENSG00000233276/ENSG00000026508/ENSG00000011422/ENSG00000197122/ENSG00000137642/ENSG00000105993/ENSG00000177189/ENSG00000249437/ENSG00000122707/ENSG00000015413/ENSG00000121552/ENSG00000128040/ENSG00000215301/ENSG00000240583"
"GO:0050907","GO:0050907","detection of chemical stimulus involved in sensory perception",39,0.635388871062824,1.89318415760403,0.00046729879471142,0.021541291562293,0.0184859465873017,960,"tags=41%, list=7%, signal=38%","ENSG00000181518/ENSG00000127530/ENSG00000171014/ENSG00000254737/ENSG00000236981/ENSG00000198128/ENSG00000188269/ENSG00000187080/ENSG00000212128/ENSG00000198601/ENSG00000228198/ENSG00000171180/ENSG00000234560/ENSG00000196071/ENSG00000256574/ENSG00000188011"
"GO:0032717","GO:0032717","negative regulation of interleukin-8 production",16,0.773277384315051,1.89052890082301,0.000467535029320387,0.021541291562293,0.0184859465873017,1437,"tags=44%, list=11%, signal=39%","ENSG00000105383/ENSG00000136634/ENSG00000135046/ENSG00000136826/ENSG00000137486/ENSG00000137802/ENSG00000174130"
"GO:0002286","GO:0002286","T cell activation involved in immune response",92,0.500887436079257,1.74624669706316,0.00047344251164032,0.021541291562293,0.0184859465873017,2099,"tags=39%, list=16%, signal=33%","ENSG00000171855/ENSG00000127951/ENSG00000107485/ENSG00000121594/ENSG00000169508/ENSG00000166527/ENSG00000135046/ENSG00000107338/ENSG00000136244/ENSG00000162711/ENSG00000117586/ENSG00000184557/ENSG00000072694/ENSG00000171150/ENSG00000114013/ENSG00000166523/ENSG00000144802/ENSG00000104312/ENSG00000115604/ENSG00000160712/ENSG00000073861/ENSG00000171522/ENSG00000197471/ENSG00000136630/ENSG00000183734/ENSG00000242574/ENSG00000110944/ENSG00000135077/ENSG00000171223/ENSG00000110492/ENSG00000168961/ENSG00000079385/ENSG00000069974/ENSG00000101665/ENSG00000160685/ENSG00000163874"
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation",129,0.463713067109003,1.65832174250177,0.000476769028541695,0.021541291562293,0.0184859465873017,2560,"tags=42%, list=19%, signal=34%","ENSG00000125657/ENSG00000121807/ENSG00000162692/ENSG00000114455/ENSG00000175505/ENSG00000167244/ENSG00000121594/ENSG00000134352/ENSG00000169508/ENSG00000135046/ENSG00000136244/ENSG00000117586/ENSG00000182578/ENSG00000091181/ENSG00000114013/ENSG00000065675/ENSG00000114315/ENSG00000185950/ENSG00000104312/ENSG00000101017/ENSG00000136869/ENSG00000197471/ENSG00000254087/ENSG00000242574/ENSG00000223865/ENSG00000168071/ENSG00000110944/ENSG00000135077/ENSG00000104432/ENSG00000198223/ENSG00000168811/ENSG00000160856/ENSG00000096968/ENSG00000049130/ENSG00000125726/ENSG00000163554/ENSG00000168961/ENSG00000171791/ENSG00000169398/ENSG00000103490/ENSG00000196352/ENSG00000130303/ENSG00000186827/ENSG00000164136/ENSG00000124762/ENSG00000090776/ENSG00000173757/ENSG00000197329/ENSG00000109743/ENSG00000019582/ENSG00000081189/ENSG00000081237/ENSG00000203747/ENSG00000105122"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus",322,0.385692151187848,1.52793717063555,0.000470452438983909,0.021541291562293,0.0184859465873017,1892,"tags=29%, list=14%, signal=25%","ENSG00000197632/ENSG00000179776/ENSG00000256660/ENSG00000116106/ENSG00000173918/ENSG00000118785/ENSG00000175899/ENSG00000003436/ENSG00000019991/ENSG00000105426/ENSG00000137033/ENSG00000184979/ENSG00000135318/ENSG00000127951/ENSG00000107485/ENSG00000106366/ENSG00000134853/ENSG00000102575/ENSG00000130203/ENSG00000136634/ENSG00000091879/ENSG00000132170/ENSG00000155659/ENSG00000101347/ENSG00000130768/ENSG00000035720/ENSG00000089127/ENSG00000123610/ENSG00000108691/ENSG00000136826/ENSG00000111331/ENSG00000162711/ENSG00000156234/ENSG00000164867/ENSG00000174885/ENSG00000142405/ENSG00000000003/ENSG00000134545/ENSG00000163606/ENSG00000184557/ENSG00000072694/ENSG00000171150/ENSG00000187608/ENSG00000025434/ENSG00000198053/ENSG00000129657/ENSG00000178726/ENSG00000184500/ENSG00000106546/ENSG00000012779/ENSG00000120129/ENSG00000137802/ENSG00000111252/ENSG00000171522/ENSG00000170581/ENSG00000090376/ENSG00000197471/ENSG00000172725/ENSG00000129667/ENSG00000163794/ENSG00000100599/ENSG00000239998/ENSG00000254087/ENSG00000204104/ENSG00000118503/ENSG00000163785/ENSG00000173334/ENSG00000110324/ENSG00000135077/ENSG00000237693/ENSG00000101336/ENSG00000233276/ENSG00000011422/ENSG00000197122/ENSG00000147044/ENSG00000137331/ENSG00000184163/ENSG00000183762/ENSG00000166484/ENSG00000110492/ENSG00000148400/ENSG00000067141/ENSG00000108771/ENSG00000101695/ENSG00000099250/ENSG00000136250/ENSG00000168961/ENSG00000103313/ENSG00000160446/ENSG00000079385/ENSG00000204642/ENSG00000112062"
