"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name.x","ENTREZID","gene_locus","ALL_1_1","ALL_1_2","ALL_1_3","ALL_1_4","ALL_2_1","ALL_2_2","ALL_2_3","ALL_2_4"
"1341","ENSG00000112182",44.5813470585357,-0.188781861589318,0.689971566403681,-0.273608175730053,0.784385750358353,0.999606199905259,"down","BACH2","60468","6:89902424-90296908",68.280151,32.913357,42.16684,56.854366,11.921126,59.650894,70.556503,10.760373
"1342","ENSG00000112200",45.5445474375875,-0.225298381867298,0.480702980715313,-0.468685219159742,0.639294653613696,0.999606199905259,"down","ZNF451","26036","6:57086844-57170305",45.00695,35.635044,83.62233,34.805912,37.276596,55.358749,40.01265,28.933437
"1343","ENSG00000112237",15.6478775058516,0.022845738953521,0.460648516446699,0.0495947303374512,0.960445346047747,0.999606199905259,"up","CCNC","892","6:99537431-99568825",17.164917,15.733111,19.599886,12.244776,18.240101,17.771261,8.796679,16.282614
"1344","ENSG00000112245",39.5438683015003,0.574319560565523,0.51689978405741,1.11108493034645,0.266531793775257,0.999606199905259,"up","PTP4A1","7803","6:63521746-63583587",40.217087,29.436434,47.073082,14.272469,72.395294,56.870945,30.692226,28.001535
"1345","ENSG00000112249",17.6330889259744,0.0645818097099492,0.47156744300738,0.136951374967882,0.891069230013009,0.999606199905259,"up","ASCC3","10973","6:100508194-100881372",10.586387,22.412359,12.510019,30.474552,18.995752,27.157698,10.409127,14.62916
"1346","ENSG00000112282",24.982524536476,-0.312379671778353,0.424120888742843,-0.736534511903653,0.461405472575531,0.999606199905259,"down","MED23","9439","6:131573966-131628242",26.485817,25.530714,36.355686,28.061625,19.509989,24.068941,13.13255,27.692778
"1347","ENSG00000112290",13.6894429419697,-0.210736100156911,0.733268608681438,-0.287392774846664,0.773811592806642,0.999606199905259,"down","WASF1","8936","6:110099819-110180004",25.787714,16.398516,10.089955,10.108544,7.857248,27.932686,11.627893,1.892358
"1348","ENSG00000112299",14.6917199801128,3.45847299448088,1.0432989498512,3.31493959135503,0.000916629309017698,0.181638188949629,"up","VNN1","8876","6:132680849-132714055",0.81764,6.819776,1.067146,1.83165,26.525263,70.17643,1.180741,13.96177
"1349","ENSG00000112303",11.2008913165789,0.0219835741093523,0.674477770879203,0.0325934746236278,0.973998773563404,0.999606199905259,"up","VNN2","8875","6:132743870-132763459",23.813679,11.502891,5.303926,5.816319,19.252562,11.520756,4.962712,9.347527
"1350","ENSG00000112305",12.9824753362837,-0.750342738732739,0.552707930304766,-1.35757548895489,0.174598424952047,0.999606199905259,"down","SMAP1","60682","6:70667776-70862015",21.254271,26.783447,11.869496,9.670994,13.48585,11.497088,4.036953,10.31118
"1351","ENSG00000112306",1175.17736606293,-0.157647988787843,0.457318434888428,-0.344722575695652,0.730302944359323,0.999606199905259,"down","RPS12","6206","6:132814569-132817564",1595.379517,1557.564087,1460.338135,532.113159,1611.827515,1219.999268,589.234436,973.366211
"1352","ENSG00000112308",40.6757586568532,0.137571572259447,0.396754763694263,0.346742080620508,0.72878509343165,0.999606199905259,"up","C6orf62","81688","6:24704861-24720888",39.863029,49.823826,41.047459,34.17804,64.483116,54.345428,18.832172,33.3437
"1353","ENSG00000112335",24.523539710649,0.171959191875427,0.507689801791417,0.338709170971443,0.734828831203141,0.999606199905259,"up","SNX3","8724","6:108211222-108261246",25.426588,21.026627,35.34964,14.461099,33.988682,31.403669,11.27963,26.389231
"1354","ENSG00000112339",37.1199825561611,-0.766574576981175,0.537139534949144,-1.4271423477584,0.153538868233203,0.999606199905259,"down","HBS1L","10767","6:134960378-135103056",38.935165,24.155323,86.579132,38.515091,31.001684,23.653934,20.255939,30.18861
"1355","ENSG00000112343",11.4320900221656,-0.096726476241661,0.655017492426859,-0.147670065853183,0.882603156580104,0.999606199905259,"down","TRIM38","10475","6:25962802-25991231",7.034444,6.75915,12.160643,24.628639,7.775595,7.003912,8.406204,18.321953
"1356","ENSG00000112406",24.2116595341475,0.39858318180501,0.726611016764225,0.548550975155865,0.583313637704522,0.999606199905259,"up","HECA","51696","6:139108262-139181323",15.100788,5.806548,49.495419,11.724881,17.564255,24.031347,23.27944,36.736172
"1357","ENSG00000112511",27.9947401759061,0.181693529609788,0.620242397270634,0.292939551390435,0.769568356625705,0.999606199905259,"up","PHF1","5252","6:33410399-33416453",25.55555,10.995509,46.082161,22.836004,23.193264,15.264798,28.913843,41.533234
"1358","ENSG00000112531",11.4243668763409,0.355774796469889,0.690305248337379,0.515387645287043,0.606282164084508,0.999606199905259,"up","QKI","9444","6:163414000-163578592",6.672553,7.133497,21.557777,4.36616,12.412111,10.763675,15.05061,10.397239
"1359","ENSG00000112576",37.6109258817822,-1.00372961823086,0.45521166592098,-2.20497340770063,0.0274559606260666,0.999606199905259,"down","CCND3","896","6:41934933-42050357",41.705036,52.89687,40.334091,82.992325,22.707636,12.102257,25.828001,32.295616
"1360","ENSG00000112655",9.54393887630826,0.256919216502693,0.645031863082527,0.398304690368176,0.690405603482942,0.999606199905259,"up","PTK7","5754","6:43076307-43161719",11.399021,5.284744,7.218448,13.975042,12.37262,6.481184,16.305496,5.467715
"1361","ENSG00000112695",50.9072246932023,-0.446644464027187,0.517365728696213,-0.863305084302266,0.387969749513034,0.999606199905259,"down","COX7A2","1347","6:75237675-75250328",89.898758,73.311996,53.50317,29.033113,64.859772,42.234024,15.537043,46.64753
"1362","ENSG00000112697",11.2619485145731,0.255703219012728,0.554867435833869,0.46083659357023,0.644915845480424,0.999606199905259,"up","TMEM30A","55754","6:75252924-75284948",7.461497,11.207588,9.340367,17.885902,14.855036,19.991755,4.95055,8.954206
"1363","ENSG00000112701",51.5958154843346,0.259537392959832,0.40484977265638,0.641070862549594,0.521476644023425,0.999606199905259,"up","SENP6","26054","6:75601509-75718281",34.447468,51.025883,36.263584,84.746498,46.091366,82.69622,35.139915,54.381783
"1364","ENSG00000112739",27.5383877248645,0.0588872843713796,0.372035427239975,0.158284077428452,0.874232954346676,0.999606199905259,"up","PRPF4B","8899","6:4021267-4064983",22.645742,28.840195,34.284748,28.062395,25.781853,34.896893,20.406284,26.516426
"1365","ENSG00000112851",43.6928661130599,-0.398776884039875,0.476281140556161,-0.837272043932324,0.402439669606986,0.999606199905259,"down","ERBIN","55914","5:65926475-66082549",53.38007,35.313545,79.491829,35.94894,40.881435,49.945526,20.02243,36.317799
"1366","ENSG00000112893",34.469255894236,0.207464002294839,0.612746614039288,0.338580414059272,0.734925839326781,0.999606199905259,"up","MAN2A1","4124","5:109689366-109869625",26.97982,31.488684,58.165607,13.525268,49.509361,39.360603,11.378869,45.298168
"1367","ENSG00000112941",11.7611438534765,0.104702743752874,0.503850460347878,0.207805196169878,0.835381075225525,0.999606199905259,"up","TENT4A","11044","5:6713432-6757044",6.584058,9.989642,15.971631,14.980661,14.448625,12.732656,9.108112,11.494374
"1368","ENSG00000112992",16.5159914255216,-0.179327404412587,0.549855511479581,-0.326135504089144,0.744321835900383,0.999606199905259,"down","NNT","23530","5:43602692-43707405",24.174969,23.425743,11.374999,18.36784,29.930143,17.960419,4.752974,10.162992
"1369","ENSG00000112996",22.6723848055488,-0.00278225140514537,0.49062955676333,-0.00567077822114877,0.995475397859774,0.999606199905259,"down","MRPS30","10884","5:44808947-44820428",22.316223,32.083157,27.384905,14.791844,29.974409,25.974588,7.631552,24.907206
"1370","ENSG00000113013",56.4155649247548,-0.0813017365875994,0.405418613847001,-0.200537749897891,0.841060037419689,0.999606199905259,"down","HSPA9","3313","5:138553756-138575416",56.446316,68.775574,82.290657,34.107101,69.787231,57.259212,40.922844,45.311325
"1371","ENSG00000113048",17.2815582260339,-0.391076650848676,0.42406594781031,-0.922207154024093,0.356420532183738,0.999606199905259,"down","MRPS27","23107","5:72219409-72320646",20.556183,26.351868,14.045945,24.002619,16.976902,16.211388,8.430658,17.323313
"1372","ENSG00000113068",13.1687204217219,-0.0666284858002137,0.482655950846791,-0.138045507743804,0.890204451836472,0.999606199905259,"down","PFDN1","5201","5:140245039-140303121",15.397486,19.249897,11.981799,11.604382,17.552235,16.573336,6.241406,10.370638
"1373","ENSG00000113070",76.4748454633435,0.377459306776654,0.669782200585879,0.563555296701642,0.573056817347271,0.999606199905259,"up","HBEGF","1839","5:140332843-140346603",53.62751,39.340881,147.955078,21.032089,126.477196,105.911766,36.25491,76.443062
"1374","ENSG00000113140",14.9613930540486,2.94499988511753,0.823438469501433,3.57646623784852,0.000348270272799077,0.0965323250252501,"up","SPARC","6678","5:151661096-151686975",2.492803,4.040721,3.030834,5.59269,34.662846,25.674747,2.193042,40.903961
"1375","ENSG00000113141",11.8657478054289,0.0685340105001583,0.469615038937095,0.145936575317679,0.883971457743627,0.999606199905259,"up","IK","3550","5:140647058-140662480",11.237666,13.169197,12.690413,12.041901,11.0785,11.879615,13.481596,9.78441
"1376","ENSG00000113240",18.4271444713216,-0.504849826257803,0.708266384418026,-0.712796537241608,0.47597166868407,0.999606199905259,"down","CLK4","57396","5:178598156-178630615",10.357457,13.787316,49.708748,11.686338,12.215336,12.69916,9.715618,22.304569
"1377","ENSG00000113269",46.8396760230509,0.382925365808946,0.604765419664495,0.633179995677301,0.526616107532994,0.999606199905259,"up","RNF130","55819","5:179911651-180072113",42.935844,28.920355,75.229568,16.011354,69.082878,49.268661,21.625883,65.792603
"1378","ENSG00000113282",39.3381332173142,-0.0323933103850821,0.620372692935934,-0.0522158869240033,0.958356674267274,0.999606199905259,"down","CLINT1","9685","5:157785743-157859175",36.011139,26.250967,81.748535,14.409631,35.031509,52.452328,25.102997,37.572975
"1379","ENSG00000113328",40.9414108323377,-0.458044475942863,0.516807270365842,-0.886296502018283,0.375457773495894,0.999606199905259,"down","CCNG1","900","5:163437569-163454387",46.876465,37.218025,79.649239,28.895439,44.68647,50.726135,21.162384,19.648573
"1380","ENSG00000113360",13.7313045429473,0.0201013065384385,0.688391856943484,0.0292003839610915,0.976704775008797,0.999606199905259,"up","DROSHA","29102","5:31400497-31532196",5.341692,19.302019,4.884803,33.02224,11.789948,12.344975,19.672611,8.482261
"1381","ENSG00000113368",19.4608605473191,-0.42615284048401,0.680401026344809,-0.626325981272179,0.531101148268837,0.999606199905259,"down","LMNB1","4001","5:126741224-126837020",22.396276,36.521278,11.200025,28.725859,41.987434,14.845075,9.461415,3.163088
"1382","ENSG00000113369",54.5541986049466,0.653656233066465,0.766543851169098,0.852731689217177,0.39380811333958,0.999606199905259,"up","ARRDC3","57561","5:91368631-91383317",44.065804,14.628502,87.670975,19.893847,76.522964,41.895824,16.162975,119.315285
"1383","ENSG00000113384",28.4219211863624,0.342155417569152,0.360549758932198,0.948982516539404,0.342629504253524,0.999606199905259,"up","GOLPH3","64083","5:32124716-32174319",33.173233,28.377996,23.161264,21.932686,32.26226,31.36311,30.195215,28.217747
"1384","ENSG00000113387",67.4393694076438,0.108248330663395,0.482271186913723,0.224455313940952,0.822403034139109,0.999606199905259,"up","SUB1","10923","5:32531633-32604079",95.423691,53.842102,85.771896,30.411585,90.745506,77.695137,59.499474,45.316792
"1385","ENSG00000113407",18.3165382748296,0.269396640981257,0.568554366676689,0.473827406437722,0.635622989253082,0.999606199905259,"up","TARS","6897","5:33440696-33469539",11.366529,22.010084,25.372778,12.43645,31.441696,30.657469,7.853246,11.040368
"1386","ENSG00000113441",20.9722020574385,-0.109449400796337,0.409291310793997,-0.267411982394673,0.789151974651237,0.999606199905259,"down","LNPEP","4012","5:96935394-97037513",18.055769,32.429096,18.389,26.87488,27.724089,25.999109,11.116936,14.644219
"1387","ENSG00000113448",27.0697725232388,-1.16084139319722,0.88623659297216,-1.3098549556661,0.190244907810751,0.999606199905259,"down","PDE4D","5144","5:58969038-60523564",72.259491,8.427336,41.718033,28.679798,5.253315,4.467851,12.600384,36.677746
"1388","ENSG00000113460",10.1090953845124,-0.0291329875777606,0.574615235002714,-0.0506999915824073,0.959564583358479,0.999606199905259,"down","BRIX1","55299","5:34915376-34925996",9.838037,16.543951,9.880754,7.349769,13.773745,14.878699,4.215645,7.030052
"1389","ENSG00000113504",11.892589329,-0.413764770783234,0.83739396495161,-0.494110046287644,0.621228463222477,0.999606199905259,"down","SLC12A7","10723","5:1050255-1112084",4.390636,14.693236,5.002055,38.162685,6.239342,5.602221,19.730185,5.0772
"1390","ENSG00000113558",79.5982430339808,0.1244220177873,0.51963080566469,0.23944311313134,0.81076200263957,0.999606199905259,"up","SKP1","6500","5:134148935-134177038",127.91996,57.494621,91.514336,32.542213,87.661728,74.963287,55.346165,99.427155
"1391","ENSG00000113569",18.4009507629008,-0.418369041098123,0.46285358754657,-0.90389067375659,0.366053374919562,0.999606199905259,"down","NUP155","9631","5:37288137-37371106",25.040325,23.990072,20.119263,21.132286,27.909567,16.716002,7.377687,11.097759
"1392","ENSG00000113575",21.2552806738612,-0.435496158602271,0.574157858774629,-0.758495511202632,0.448154399239514,0.999606199905259,"down","PPP2CA","5515","5:134189617-134226073",38.836536,21.901049,28.951969,10.256519,11.037575,22.178402,14.769212,19.63905
"1393","ENSG00000113580",106.003018947971,0.802401485565873,0.578245315919157,1.3876489155652,0.165243978601955,0.999606199905259,"up","NR3C1","2908","5:143277931-143435512",39.84581,78.593872,153.180618,41.927692,75.18145,140.56958,142.373611,141.608276
"1394","ENSG00000113583",16.1277671281941,0.639198973692073,0.680300923883578,0.939582692381381,0.347431657510325,0.999606199905259,"up","C5orf15","56951","5:133955510-133968674",8.231753,24.242926,4.556319,19.859047,29.921412,35.744602,4.991597,10.441171
"1395","ENSG00000113593",25.3921478050905,-0.217512198836545,0.390109731924473,-0.557566707612042,0.577140295624322,0.999606199905259,"down","PPWD1","23398","5:65563236-65587549",20.339169,29.542301,26.859047,40.928207,23.282995,30.408638,13.656506,23.513838
"1396","ENSG00000113597",10.0714224730156,-0.179889074101829,0.516201788759307,-0.348485956498123,0.727475258746293,0.999606199905259,"down","TRAPPC13","80006","5:65625004-65666233",11.002877,14.269635,9.502218,11.387235,13.321506,10.165122,3.54253,10.343291
"1397","ENSG00000113643",22.0591997476986,-0.320225732217454,0.477252244641095,-0.670977948900526,0.502234577216612,0.999606199905259,"down","RARS","5917","5:168486451-168519301",16.750294,24.687603,33.693813,26.722628,13.26164,21.543459,12.760994,25.958933
"1398","ENSG00000113648",106.087246145434,0.26981737779405,0.326796756876244,0.825642764552367,0.409006768740792,0.999606199905259,"up","H2AFY","9555","5:135333900-135399914",74.388985,93.941261,76.654427,174.517136,119.176834,119.458542,107.293205,99.057693
"1399","ENSG00000113649",59.3037527135456,-0.688691226811544,0.42467862030957,-1.62167623674938,0.104872689507981,0.999606199905259,"down","TCERG1","10915","5:146447311-146511961",47.947475,62.492729,117.719131,75.634262,50.409317,56.331116,38.661789,31.431414
"1400","ENSG00000113658",15.101437339144,-0.638971515200933,0.53257186538247,-1.19978458633381,0.230223011916745,0.999606199905259,"down","SMAD5","4090","5:136132845-136189619",19.997192,14.737787,26.713724,13.853407,13.450134,16.238106,5.428564,11.647382
"1401","ENSG00000113712",24.722282330668,0.102510162344041,0.567530081938502,0.180625072760723,0.856661874359763,0.999606199905259,"up","CSNK1A1","1452","5:149492982-149551471",20.168308,16.844267,45.690613,12.970232,20.349754,24.814968,23.126637,27.848106
"1402","ENSG00000113716",20.7409389461341,0.0417207142202471,0.446180419504428,0.0935063763366985,0.925501284306728,0.999606199905259,"up","HMGXB3","22993","5:150000046-150053142",12.871406,24.230637,20.753244,29.724583,17.760008,15.829938,17.900288,26.666134
"1403","ENSG00000113719",80.773384339092,-0.380580774155274,0.414703825549563,-0.917717056626932,0.358767015565727,0.999606199905259,"down","ERGIC1","57222","5:172834251-172952683",136.559723,98.290138,57.702217,96.734604,54.451267,52.398827,85.07531,69.401237
"1404","ENSG00000113732",16.8328621175722,0.590786036615129,0.625014295934577,0.945236037732118,0.344538384878134,0.999606199905259,"up","ATP6V0E1","8992","5:172983771-173037975",10.5361,26.420477,10.024328,11.782089,35.895203,28.947731,4.171723,13.818452
"1405","ENSG00000113742",9.76421235349395,0.263039119993173,0.840791244859992,0.312847120615503,0.754396813878618,0.999606199905259,"up","CPEB4","80315","5:173888349-173961980",6.213889,3.909346,21.368059,3.933068,5.17822,14.430226,3.965356,16.908394
